Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
BTN,0.6742015423883723,0.672095353143633,0.6718096549790081,0.6724092538910219,0.6723791790507829,0.6711311465544568,0.6837877200251565,0.6973376565234377,0.7120409285607795,0.7291277309493552,0.7490804648438436,0.780934564514851,0.8108889971755237,0.8360068777546914,0.85464193130829,0.8670664178190638,0.8769275505108901,0.8834367995879362,0.8866531675417201,0.8874064547652071,0.868658986029756,0.8549813246356496,0.9434408060020141,0.7990305318261344,0.7585164215316562,0.7792917287015177,0.7762033243960103,0.7813396055812912
BWA,0.6108332385783001,0.6182758311205605,0.6245212623035541,0.630854523953543,0.6386912483797345,0.648764458217274,0.6570292378412732,0.6674224281884162,0.6767817841644632,0.6949605615235964,0.7173600726007098,0.7267394023871505,0.7357521035735182,0.7444822609742213,0.7529489351346206,0.7611980090413245,0.769529838500617,0.7795815604697466,0.7895887557687079,0.7995111628115573,0.7958916960300099,0.7980266734878341,0.8091069958828643,0.8247710225965142,0.8287070130788794,0.8310265942431899,0.8339639315655475,0.8366784940637574
CAF,0.8022619000345311,0.8017357280744265,0.8006442131876184,0.8018193229906542,0.8045225517508042,0.8081638053724994,0.8067802456952743,0.8080326444437516,0.8096509866884186,0.8115905352220731,0.8126558056789223,0.8120492542720181,0.8121566979743851,0.8108470900130317,0.8125151246979615,0.8133059305055725,0.812042410483814,0.8112794105316523,0.8105304965253235,0.8103883572809153,0.8113377673884054,0.8075111901279691,0.8045303773991859,0.7916568295689892,0.7898729269144624,0.7896782542999657,0.7929563402249911,0.7921856913302606
CAN,0.7619448921566062,0.7717963719246567,0.7766475201424159,0.7795216582445194,0.7796277852661934,0.7858002838623294,0.7888549133650156,0.7928238390034945,0.8020910058242736,0.8063027948832411,0.8131212958314281,0.8185542415508071,0.8265741238502697,0.8355814466787399,0.8398459413888802,0.8394665363638321,0.8486168435975877,0.8552831570311592,0.8539663475985847,0.8621169663641984,0.8658492280417966,0.8641752482384715,0.8686347360319946,0.871439888821265,0.8671218982921829,0.8625769623735604,0.8673579547075021,0.8690714650243131
CHE,0.7085891033677626,0.7039532080025069,0.7141341279027458,0.7109821787527827,0.7068644060775496,0.7053239605059168,0.7220250853655996,0.7266009203731105,0.7418613771581312,0.7466011326663058,0.743874307933247,0.7625823609320552,0.7746587527218218,0.7775181134725231,0.7813980000638738,0.7924274640843075,0.7947530120355152,0.7934020960300346,0.8149489279363158,0.8193539364212519,0.8063843084372079,0.8118643747310063,0.8191105932225065,0.8267118803269159,0.836730825649206,0.8406084418999482,0.8449353049615885,0.8479175983579043
CHL,0.41689411323656506,0.4141024340064281,0.43852513255240777,0.454573434142444,0.45548470503211425,0.4463513002212601,0.454893545674153,0.4677166959138385,0.4778701777092806,0.4816250972225489,0.4788007584489706,0.477045431602531,0.4826197545178101,0.5013852030729355,0.5291747936662478,0.5251609084530291,0.5346586115561872,0.558567071741363,0.5803276827343471,0.592099713769176,0.6276960116504204,0.6485014750183037,0.6545185835261669,0.6621558417185807,0.6711831603470705,0.6695081725310456,0.6773798800720106,0.6796920356361387
CHN,0.8632653812315757,0.8624482416749396,0.8612891545430914,0.859925115475071,0.8585480870162576,0.8572812721041629,0.8562241683270788,0.855255010070169,0.8544200402180908,0.853873898812144,0.8537010713564012,0.8506258791921558,0.8475946443070873,0.844426033713429,0.841006467587722,0.8373696889380536,0.8336803602420217,0.8300345401981264,0.8264257334073165,0.8227595308891871,0.8189137478429995,0.818039016254479,0.817091646815406,0.8163293948380713,0.8151962732793249,0.8137316677031773,0.8120271576536942,0.8083612303634864
CIV,0.5741259864133362,0.5748046241273899,0.576198175093209,0.5781574881024701,0.5805983115391382,0.5847263103489133,0.5865074981461331,0.5874315259209658,0.5889277574787521,0.5935420479835637,0.5984275574013638,0.6035900133302506,0.6091194190582143,0.61504900300734,0.6213798304938398,0.6280792553052749,0.6349817725282452,0.6422488144691858,0.6499144277024947,0.6579895299447681,0.6664452648141548,0.6752160513184015,0.6843910199373517,0.6939550535271696,0.7038946846911422,0.7142262465252686,0.7249563073947043,0.7271422017688649
CMR,0.8486490141110659,0.846299820592421,0.844673366547053,0.8426526266683637,0.8433291658470101,0.8450462545688501,0.8462181011978375,0.8481577322803097,0.8505929650026532,0.853171167249102,0.8558408469045845,0.857465757618686,0.859073942165986,0.8607431284139619,0.8624027934269678,0.8638256046184127,0.864203378529925,0.8649591992537341,0.8658277423419253,0.8665536656715257,0.8675254154263267,0.8679560548635449,0.8687381988056317,0.8700181354417406,0.8717649750314036,0.8739597239618527,0.8756445372334669,0.8768218068242081
COG,0.9228987608437441,0.9259655161198721,0.9297160830641049,0.9323305084631767,0.9329114577770439,0.9370582880068262,0.9399439031171346,0.9405121696482066,0.9425592717229695,0.9418720151064351,0.9452442396329916,0.9448229723576504,0.94524323410928,0.9442445529741448,0.9439722339543929,0.9447701361229293,0.9453641027555368,0.9423331388393944,0.9420904996391882,0.9429915647898836,0.9450889847585384,0.9411231868144604,0.9386095645915309,0.9370400735054528,0.9376378095024879,0.937403684788779,0.9361432656209493,0.9365924701259914
COL,0.3821127789709553,0.38811879356343976,0.3946791622773071,0.40035644625917516,0.41663179543956774,0.43318721626494755,0.4499540452261417,0.4669100061961666,0.4840379550798986,0.5012653991652154,0.5185383235482551,0.5357881857770409,0.5530004576884279,0.5701429612539495,0.587170233282451,0.6040202966973618,0.6206665003476957,0.637063669729445,0.6532022102979529,0.6690535880044735,0.6814070050226884,0.6903117802356902,0.6994137287637339,0.7061593752076303,0.7028120568158954,0.7117956308256691,0.7100740372586869,0.7120197910663835
COM,0.5837618852388347,0.5785034606620516,0.5823247200633433,0.5843976149418796,0.5829431160704434,0.5878646207084096,0.590306794260438,0.5966304910489292,0.6023851578102597,0.6094450471082519,0.622577621803552,0.6298794430575918,0.6380963300757646,0.6466607985625639,0.6550584617006179,0.6635598127660737,0.670212350546102,0.6753254868946345,0.6798588906795797,0.6851257416750567,0.6902980157534698,0.6941619975117518,0.6983684697789242,0.7029712695013102,0.7067792014207658,0.7101909734011783,0.7135275699017258,0.7161212049483985
CPV,0.49577820865445954,0.4950332927001728,0.49633166642847887,0.4977047759677061,0.5016275187909961,0.505604482411802,0.5091404852280372,0.5133462079740615,0.5186489382869304,0.5247506853451689,0.5325803997050572,0.540181350441087,0.549430108899618,0.5594869236462687,0.5716180739231513,0.583534853220677,0.5942322898641468,0.6064367666469531,0.6164411446770302,0.6240843679592911,0.6322780132407639,0.641723698711132,0.6509769783349406,0.6603181294326033,0.6697323124985183,0.6785379955171517,0.6889755483639737,0.6934845215897572
CRI,0.39202440068730093,0.408993005244041,0.4063530584119423,0.41469892574384337,0.42847376049663227,0.4361191319154477,0.4294642181280938,0.46063620432577407,0.4871473928026384,0.49298679728367034,0.4796262050757471,0.5150847019663674,0.5236282770090025,0.509990791424196,0.513925796903854,0.5554658159860147,0.558227765624534,0.5687020925747257,0.5803150753356278,0.5955918256425146,0.5727761218326575,0.5929063702513672,0.5959436977871748,0.6045588661834541,0.6434934505950464,0.6447794272947496,0.608575135506466,0.6131380340857427
CUB,0.5602955535360047,0.5427060717279346,0.5240166771318999,0.5013489182259446,0.4991914336179935,0.49904964430110105,0.5069965834924942,0.5084955945346861,0.5071754344236715,0.5130825826948646,0.5200703008193754,0.5247159720332585,0.5291763241981605,0.5366581284038243,0.5453642382635512,0.567788057284894,0.5909279581835355,0.6084921176583481,0.6112498827087472,0.6160324966929025,0.6151104446022048,0.6170463892042852,0.6191898145015877,0.6206993060116879,0.6195081477390034,0.6204824460907141,0.6167472689949657,0.6156450164871157
CYP,0.6293266832299373,0.6355677634935307,0.6508785278546609,0.6365010400453122,0.6618643318863133,0.6457288853758745,0.6519430735761381,0.6831459695992096,0.6811274331607009,0.6805187052336198,0.689933723666623,0.7237093040381867,0.7376973787358124,0.7465995493634554,0.7389412731868013,0.7321305691673091,0.7486785066070776,0.7677336475970719,0.779422049557185,0.7985951078778557,0.8161675374947525,0.8153638969703891,0.8071402492350946,0.8127970665763617,0.841036407385151,0.8584521175140635,0.8576007073015762,0.8599052164478413
CZE,0.733266415668938,0.7320836709752586,0.7336330569341635,0.7347632602859414,0.7372437059329588,0.7332052102360359,0.7266787503006757,0.7333086157025073,0.7372193177445515,0.7440638488398189,0.7452044976218828,0.7435384262122737,0.7384766765198318,0.7471569134399249,0.741905267415706,0.7373580055929276,0.7378048163951002,0.7292927781312784,0.7238789775878844,0.7258851629884928,0.724522097515556,0.7325972631474444,0.7396038187953405,0.7481950607461545,0.7457240026703896,0.753535307469263,0.7586146524219352,0.7606541171610047
DEU,0.6234079969049434,0.6626332622659299,0.671196141175037,0.6731753485365862,0.6833673388018876,0.6894177621549882,0.6945557036539322,0.7024873421087182,0.7085960894225735,0.7186095314978835,0.7243242413037622,0.7346668091184791,0.7445394208668725,0.7531414492822212,0.7559646330071839,0.7599718601401221,0.7723311165797111,0.778617709533033,0.7814720534995396,0.7890854914186097,0.7942703143141792,0.8041032308481172,0.8064026678864165,0.8150493618500648,0.8194786495923938,0.8246949210091725,0.8292844457115665,0.8316255748562247
DJI,0.5744477371907305,0.5718962825406186,0.5741540744348664,0.5772782479551916,0.5815911093227626,0.5832478828894814,0.5863301448247725,0.5880417900966093,0.589028704656601,0.5920486468096597,0.5974112994797478,0.6013591259020371,0.6081273997115233,0.6167928405616163,0.6255332607888345,0.6330632082603992,0.6402920072523114,0.647177178586486,0.6541225842104227,0.6613340566963014,0.6688280011737359,0.6776789294902542,0.6867842649003096,0.695926128454066,0.7052248227840653,0.7143916290414911,0.7212087509330171,0.721811213261736
DNK,0.8265325463579924,0.8384645049075541,0.8461760582615275,0.8464503853581778,0.8113109065765147,0.7933848184044214,0.7991160717218633,0.8027075327149694,0.828271193014448,0.8263210801451673,0.8374123129571261,0.8396984107331469,0.8357942254675276,0.8321049695363488,0.8402689166829672,0.8472062379110092,0.8550197985703508,0.856561593924543,0.8574297426387333,0.8636117707140477,0.8657863814766578,0.8716963370039833,0.8775853264434471,0.8855333600647546,0.8754791687468181,0.8685901391966503,0.8801044897759182,0.8809187117104611
DOM,0.5193272274633177,0.5188412033442967,0.529802203983022,0.5366558672687581,0.5375202267882195,0.54277639500566,0.5505127314008055,0.5598231968988445,0.5682091672035368,0.5760736079611459,0.5822561604298144,0.5842088129562912,0.5905552512384207,0.5889411327700744,0.589531399158154,0.6001819657846319,0.6125109685715217,0.622897157674277,0.6115747489450701,0.6004651677327554,0.6263609622369449,0.6449444525841402,0.6542308330076083,0.6592223532369789,0.6677837114488873,0.676311345257041,0.6829939965624101,0.6843410079042931
DZA,0.15038066632424935,0.14993371114688842,0.15036745526799514,0.15016568583431622,0.15043112848733672,0.15187267559545117,0.1531976961339414,0.15391731026261551,0.15517444655566917,0.15696763570337466,0.15932320314206125,0.16218662667863862,0.1656045655763189,0.16955082381372438,0.17399540975336192,0.1789142404675741,0.1842969404378971,0.19020087971106384,0.19667930223981075,0.20375204821361628,0.2052793906656333,0.21930406038562375,0.23440400507535966,0.24049461240070744,0.22757618836319993,0.22600119969715507,0.22442984445285785,0.2261988008951465
ECU,0.5616002416623852,0.5678845873189596,0.5735609345958862,0.5794506024601193,0.5865047676867713,0.5925867468937065,0.5982550610698956,0.6039251053459912,0.6264870680910372,0.6310704364271631,0.6358485626190459,0.6408049543616241,0.6459933257218434,0.6631333596041868,0.6633335726060758,0.664591205621777,0.663388599419377,0.6557373033096398,0.6482120512163679,0.6407859949911004,0.6197231697382855,0.61441344150489,0.6298856895989059,0.6221285751837357,0.60618210000592,0.643012880198946,0.6851221891287527,0.6815292244381294
EGY,0.29441952708014196,0.2940747193537264,0.29590878856586655,0.2979987487661836,0.3048036272007083,0.2908939710222842,0.28176281482810367,0.2730156697339049,0.26460878564678425,0.271157950687625,0.27406182822409025,0.2812898259798763,0.26323585377707537,0.2672235428409737,0.27188012307834647,0.2773125396427723,0.2837738351464973,0.3095905717012832,0.3076041036285857,0.3058442575800086,0.3005515090205812,0.28948688111277915,0.2914530519934102,0.3011590820487329,0.30104896915834906,0.301754560679698,0.2996234718168028,0.3009170061840059
ERI,0.835877905878202,0.8301561201531117,0.8248753008892752,0.8225882603208022,0.821963372951075,0.8192873365420844,0.8244164779424782,0.8295552682792187,0.8338697539711751,0.8379727184442956,0.8414668858540254,0.8485984349481869,0.8546883905542046,0.8595479712420985,0.8646615351951201,0.8694178358907344,0.8686673304094292,0.8679733530135207,0.8648878180973583,0.8638566305965149,0.8623678984494461,0.8620741237189878,0.8615993227001661,0.8606029600129924,0.860288719988544,0.8603843956488649,0.8624656833895669,0.8631812497658808
ESP,0.5009771109936689,0.5062123284522199,0.5230922849968358,0.5349630971793562,0.5579427847072922,0.5722374803686577,0.5793956445741301,0.59010916117527,0.593036737430014,0.6006886122099698,0.6175642918595192,0.603019556181658,0.6345030474769761,0.648778436306724,0.6658478441045341,0.6780162204389351,0.6957433840578081,0.7087284972422806,0.7268244169471454,0.7511835008980866,0.7658158099396158,0.7818274799129247,0.7957795680257022,0.8033435035114503,0.806193869752699,0.8085560100911997,0.814305082894252,0.817698630863734
EST,0.7477405079114993,0.7475307379331613,0.747590183318397,0.7473785649044674,0.7475120571322932,0.7489148931638563,0.7585708370824258,0.7707886120470867,0.7585929175262576,0.7670935793468947,0.7895668485467655,0.7954566064325277,0.7980798116470692,0.7853283543267763,0.8098955820371604,0.8263898775805342,0.8101490608232248,0.7911346492485236,0.7950058689162647,0.8029071286483833,0.8204115369662677,0.8183224702785699,0.8107225132333566,0.809994306936597,0.7922877043826035,0.8054145469059204,0.8002748947472846,0.8022517878534344
ETH,0.741648783927916,0.7394600537194898,0.7372760972214866,0.7381961264215312,0.7382101465429789,0.7496503822765174,0.7606364852908247,0.7713459520898909,0.7817178596516111,0.7916758746007448,0.8048181181134986,0.8173739890984018,0.8294863104851122,0.8411454295865735,0.852391634466096,0.8632059583874612,0.8629182750770029,0.8626987804216544,0.8625049743515366,0.8623047399414308,0.8623098637229902,0.8623411349049768,0.8622889442035229,0.862322893725729,0.8674068342022879,0.8725536983179057,0.8769989946837853,0.8792530595828792
FIN,0.8197942693870167,0.820859226140784,0.819341669800729,0.8178133454436348,0.8184575222103245,0.8384375290359998,0.8532415456896691,0.8354634765118207,0.8389734690887557,0.8531400899680733,0.8487122970599879,0.8536633514524959,0.8608280863393126,0.8587640510064499,0.8655016159804219,0.8734863143220511,0.8754964727818557,0.8792454878526457,0.8726016231133301,0.8902575674428481,0.8772548372296628,0.8714749848047452,0.8800515979296137,0.8841240248889,0.889533519251724,0.891359515708437,0.8842013435581517,0.8855979169935231
FJI,0.5001189898102887,0.4998126808893237,0.49947975971136493,0.4991655066014631,0.49889833280241486,0.49859413217223875,0.49854395081525754,0.5003259237405518,0.5021874436495393,0.5041311221258881,0.5061117673236073,0.5080709261739905,0.5100827290681339,0.5121315270815886,0.5141795922654508,0.5162698738230188,0.5191184269425227,0.5221768607584301,0.5234669637508677,0.5253331428664898,0.5277526318103282,0.5303882197881198,0.5334337083888466,0.5368125964846456,0.540437375405383,0.5407394692921312,0.5402482975496267,0.5407018411646668
